,show_type,title,ori_country,genre,is_NF_Ori,imdb_rating,rt_rating,country_chart,show_link,Continent,Year,Month
307,TV Show,Toy Boy,Spain,Crime,True,6.5,38.16,BOL,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
308,Movie,The Platform,Spain,Science Fiction,True,7.3,30.72,BOL,https://flixpatrol.com/title/the-platform,AME,2020,3
310,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,BRA,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
313,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,BRA,https://flixpatrol.com/title/lucifer,AME,2016,1
314,Movie,Escape Plan,USA,Action,False,6.8,49.0,BRA,https://flixpatrol.com/title/escape-plan,AME,2013,11
316,Movie,Project Power,USA,Action,True,6.1,63.0,BRA,https://flixpatrol.com/title/project-power,AME,2020,8
317,TV Show,Dark Desire,Mexico,Drama,True,7.5,50.52054794520548,BRA,https://flixpatrol.com/title/dark-desire,AME,2020,7
318,Movie,Work It,USA,Comedy,True,6.1,47.11797752808989,BRA,https://flixpatrol.com/title/work-it-2020,AME,2020,8
319,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,BRA,https://flixpatrol.com/title/locked-up,AME,2015,4
322,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,BRA,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
324,Movie,Parker,USA,Crime,False,6.2,40.0,BRA,https://flixpatrol.com/title/parker,AME,2013,1
326,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,BRA,https://flixpatrol.com/title/the-old-guard,AME,2020,7
328,Movie,Desperados,USA,Comedy,True,5.1,15.0,BRA,https://flixpatrol.com/title/desperados-2020,AME,2020,7
329,TV Show,Warrior Nun,USA,Fantasy,True,6.9,51.81,BRA,https://flixpatrol.com/title/warrior-nun,AME,2020,7
330,Movie,Baby Driver,USA,Action,False,7.8,92.0,BRA,https://flixpatrol.com/title/baby-driver,AME,2017,6
331,TV Show,Dark,Germany,Mystery,True,8.7,94.0,BRA,https://flixpatrol.com/title/dark-2017,AME,2017,12
332,Movie,Lost Bullet,France,Crime,True,6.2,31.80110497237569,BRA,https://flixpatrol.com/title/lost-bullet,AME,2020,6
333,TV Show,The Order,USA,Fantasy,True,6.9,100.0,BRA,https://flixpatrol.com/title/the-order-2019,AME,2019,3
334,Movie,365 Days,Poland,Romance,False,3.5,0.0,BRA,https://flixpatrol.com/title/365-days,AME,2020,6
335,TV Show,Most Beautiful Thing,Brazil,Drama,True,8.0,83.65040650406505,BRA,https://flixpatrol.com/title/most-beautiful-thing,AME,2019,3
337,TV Show,Reality Z,Brazil,Comedy,True,4.6,20.0,BRA,https://flixpatrol.com/title/reality-z,AME,2020,6
338,Movie,Hancock,USA,Superhero,False,6.4,41.0,BRA,https://flixpatrol.com/title/hancock,AME,2008,7
339,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,BRA,https://flixpatrol.com/title/control-z,AME,2020,5
340,Movie,Mercury Rising,USA,Action,False,6.1,17.0,BRA,https://flixpatrol.com/title/mercury-rising,AME,1998,4
342,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,BRA,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
343,TV Show,The 100,USA,Science Fiction,True,7.8,92.0,BRA,https://flixpatrol.com/title/the-100,AME,2014,3
345,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,BRA,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
346,Movie,Vacation,USA,Comedy,False,6.2,26.0,BRA,https://flixpatrol.com/title/vacation,AME,2015,7
348,Movie,Extraction,USA,Action,True,7.0,68.0,BRA,https://flixpatrol.com/title/extraction-2020,AME,2020,4
350,Movie,Miracle in Cell No. 7,Turkey,Drama,False,8.3,84.50735294117646,BRA,https://flixpatrol.com/title/miracle-in-cell-no-7,AME,2019,10
351,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,BRA,https://flixpatrol.com/title/too-hot-to-handle,AME,2020,4
353,TV Show,Blindspot,USA,Crime,False,7.4,61.904761904761905,BRA,https://flixpatrol.com/title/blindspot-2015,AME,2015,9
354,Documentary,Money Heist: The Phenomenon,Spain,Documentary,True,7.8,75.38461538461539,BRA,https://flixpatrol.com/title/money-heist-the-phenomenon,AME,2020,4
355,TV Show,Money Heist,Spain,Action,True,8.4,93.0,BRA,https://flixpatrol.com/title/money-heist,AME,2017,5
356,Movie,The Platform,Spain,Science Fiction,True,7.3,30.72,BRA,https://flixpatrol.com/title/the-platform,AME,2020,3
357,TV Show,Toy Boy,Spain,Crime,True,6.5,38.16,BRA,https://flixpatrol.com/title/toy-boy-2019,AME,2019,9
360,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,CAN,https://flixpatrol.com/title/love-guaranteed,AME,2020,9
361,TV Show,Away,USA,Science Fiction,True,7.1,73.0,CAN,https://flixpatrol.com/title/away-2020,AME,2020,9
362,Movie,Jurassic World: Fallen Kingdom,USA,Science Fiction,False,6.7,47.0,CAN,https://flixpatrol.com/title/jurassic-world-fallen-kingdom,AME,2018,6
363,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CAN,https://flixpatrol.com/title/cobra-kai,AME,2018,5
364,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,CAN,https://flixpatrol.com/title/the-sleepover,AME,2020,8
365,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CAN,https://flixpatrol.com/title/lucifer,AME,2016,1
366,Movie,Project Power,USA,Action,True,6.1,63.0,CAN,https://flixpatrol.com/title/project-power,AME,2020,8
367,TV Show,Dirty John,USA,Drama,True,6.9,71.0,CAN,https://flixpatrol.com/title/dirty-john,AME,2018,11
368,Movie,Death Wish,USA,Action,False,7.0,67.0,CAN,https://flixpatrol.com/title/death-wish,AME,1974,7
369,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,CAN,https://flixpatrol.com/title/the-umbrella-academy,AME,2019,2
370,Movie,Smallfoot,USA,Animated,False,6.8,76.0,CAN,https://flixpatrol.com/title/smallfoot,AME,2018,9
372,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,CAN,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
373,TV Show,Good Girls,USA,Comedy,True,7.8,87.0,CAN,https://flixpatrol.com/title/good-girls,AME,2018,2
374,Movie,Overboard,USA,Comedy,False,5.6,25.0,CAN,https://flixpatrol.com/title/overboard-2018,AME,2018,5
375,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,CAN,https://flixpatrol.com/title/cursed-2020,AME,2020,7
376,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,CAN,https://flixpatrol.com/title/the-old-guard,AME,2020,7
377,Documentary TV,Down to Earth with Zac Efron,USA,Documentary,True,8.2,67.0,CAN,https://flixpatrol.com/title/down-to-earth-with-zac-efron,AME,2020,7
378,Movie,Crazy Rich Asians,USA,Comedy,False,7.2,91.0,CAN,https://flixpatrol.com/title/crazy-rich-asians,AME,2018,8
379,TV Show,Unsolved Mysteries,USA,Documentary,True,8.0,74.0,CAN,https://flixpatrol.com/title/unsolved-mysteries-2020,AME,2020,7
380,Movie,Eurovision Song Contest: The Story of Fire Saga,USA,Comedy,True,7.8,63.0,CAN,https://flixpatrol.com/title/eurovision-song-contest-the-story-of-fire-saga,AME,2020,6
382,Movie,The Meg,USA,Horror,False,6.7,46.0,CAN,https://flixpatrol.com/title/the-meg,AME,2018,8
383,TV Show,Floor is Lava,USA,Reality-Show,True,5.1,83.0,CAN,https://flixpatrol.com/title/floor-is-lava,AME,2020,6
384,Movie,365 Days,Poland,Romance,False,3.5,0.0,CAN,https://flixpatrol.com/title/365-days,AME,2020,6
385,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,CAN,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
388,Movie,Blockers,USA,Comedy,False,6.2,83.0,CAN,https://flixpatrol.com/title/blockers,AME,2018,3
389,TV Show,Space Force,USA,Comedy,True,7.0,41.0,CAN,https://flixpatrol.com/title/space-force,AME,2020,5
390,Movie,Shrek,USA,Animated,False,7.9,88.0,CAN,https://flixpatrol.com/title/shrek,AME,2001,5
391,Documentary TV,History 101,United Kingdom,Documentary,True,6.0,21.0,CAN,https://flixpatrol.com/title/history-101,AME,2020,5
392,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,CAN,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
393,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,CAN,https://flixpatrol.com/title/the-last-dance,AME,2020,4
395,TV Show,Dead to Me,USA,Drama,True,8.0,91.0,CAN,https://flixpatrol.com/title/dead-to-me,AME,2019,5
396,Movie,Deadpool 2,USA,Superhero,False,8.4,82.0,CAN,https://flixpatrol.com/title/deadpool-2,AME,2018,5
398,Movie,Extraction,USA,Action,True,7.0,68.0,CAN,https://flixpatrol.com/title/extraction-2020,AME,2020,4
399,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,CAN,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
400,Movie,Tag,USA,Comedy,False,7.9,55.0,CAN,https://flixpatrol.com/title/tag-2018,AME,2018,6
401,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,CAN,https://flixpatrol.com/title/too-hot-to-handle,AME,2020,4
402,Movie,Ocean's 8,USA,Crime,False,6.2,31.80110497237569,CAN,https://flixpatrol.com/title/oceans-8,AME,2018,6
403,Documentary TV,"Tiger King: Murder, Mayhem and Madness",USA,Documentary,True,8.1,36.416666666666664,CAN,https://flixpatrol.com/title/tiger-king-murder-mayhem-and-madness,AME,2020,3
404,Movie,The Healer,Spain,Drama,False,6.2,31.80110497237569,CAN,https://flixpatrol.com/title/the-healer,AME,2017,2
406,Movie,Life of the Party,USA,Comedy,False,5.5,38.0,CAN,https://flixpatrol.com/title/life-of-the-party-2018,AME,2018,5
410,Movie,Contagion,USA,Thriller,False,6.7,84.0,CAN,https://flixpatrol.com/title/contagion,AME,2011,9
412,Movie,"Love, Guaranteed",USA,Comedy,True,5.5,50.0,CHE,https://flixpatrol.com/title/love-guaranteed,EUR,2020,9
413,TV Show,Away,USA,Science Fiction,True,7.1,73.0,CHE,https://flixpatrol.com/title/away-2020,EUR,2020,9
414,Movie,Aquaman,USA,Superhero,False,7.7,65.0,CHE,https://flixpatrol.com/title/aquaman,EUR,2018,12
415,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CHE,https://flixpatrol.com/title/cobra-kai,EUR,2018,5
416,Movie,Venom,USA,Superhero,False,7.1,29.0,CHE,https://flixpatrol.com/title/venom-2018,EUR,2018,10
417,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CHE,https://flixpatrol.com/title/lucifer,EUR,2016,1
418,Movie,Project Power,USA,Action,True,6.1,63.0,CHE,https://flixpatrol.com/title/project-power,EUR,2020,8
419,TV Show,The Umbrella Academy,USA,Superhero,True,8.3,82.0,CHE,https://flixpatrol.com/title/the-umbrella-academy,EUR,2019,2
420,Movie,Work It,USA,Comedy,True,6.1,47.11797752808989,CHE,https://flixpatrol.com/title/work-it-2020,EUR,2020,8
422,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,CHE,https://flixpatrol.com/title/the-kissing-booth-2,EUR,2020,7
426,Movie,Fantastic Beasts: The Crimes of Grindelwald,United Kingdom,Fantasy,False,7.0,40.0,CHE,https://flixpatrol.com/title/fantastic-beasts-the-crimes-of-grindelwald,EUR,2018,11
427,TV Show,Cursed,USA,Fantasy,True,5.1,69.0,CHE,https://flixpatrol.com/title/cursed-2020,EUR,2020,7
428,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,CHE,https://flixpatrol.com/title/the-old-guard,EUR,2020,7
429,TV Show,Snowpiercer,USA,Science Fiction,True,6.1,62.0,CHE,https://flixpatrol.com/title/snowpiercer-2020,EUR,2020,5
430,Movie,Desperados,USA,Comedy,True,5.1,15.0,CHE,https://flixpatrol.com/title/desperados-2020,EUR,2020,7
431,TV Show,Warrior Nun,USA,Fantasy,True,6.9,51.81,CHE,https://flixpatrol.com/title/warrior-nun,EUR,2020,7
432,Movie,365 Days,Poland,Romance,False,3.5,0.0,CHE,https://flixpatrol.com/title/365-days,EUR,2020,6
433,TV Show,The Blacklist,USA,Crime,True,8.1,91.0,CHE,https://flixpatrol.com/title/the-blacklist,EUR,2013,9
435,TV Show,The Sinner,USA,Crime,True,8.0,90.0,CHE,https://flixpatrol.com/title/the-sinner,EUR,2017,8
437,TV Show,Rick and Morty,USA,Animated,False,9.3,0.0,CHE,https://flixpatrol.com/title/rick-and-morty,EUR,2013,12
439,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,CHE,https://flixpatrol.com/title/13-reasons-why,EUR,2017,3
440,Movie,War for the Planet of the Apes,USA,Science Fiction,False,7.5,93.0,CHE,https://flixpatrol.com/title/war-for-the-planet-of-the-apes,EUR,2017,7
441,TV Show,Space Force,USA,Comedy,True,7.0,41.0,CHE,https://flixpatrol.com/title/space-force,EUR,2020,5
442,Movie,8 Mile,USA,Drama,False,7.0,76.0,CHE,https://flixpatrol.com/title/8-mile,EUR,2002,11
443,TV Show,Dynasty,USA,Drama,True,5.9,80.0,CHE,https://flixpatrol.com/title/dynasty-2017,EUR,2017,10
444,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,CHE,https://flixpatrol.com/title/the-wrong-missy,EUR,2020,5
445,TV Show,White Lines,United Kingdom,Crime,True,6.1,64.0,CHE,https://flixpatrol.com/title/white-lines,EUR,2020,5
447,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,CHE,https://flixpatrol.com/title/the-last-dance,EUR,2020,4
448,Movie,Dangerous Lies,USA,Thriller,True,5.7,41.0,CHE,https://flixpatrol.com/title/dangerous-lies,EUR,2020,4
450,Movie,Extraction,USA,Action,True,7.0,68.0,CHE,https://flixpatrol.com/title/extraction-2020,EUR,2020,4
451,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,CHE,https://flixpatrol.com/title/never-have-i-ever,EUR,2020,4
452,Movie,Rising High,Germany,Comedy,True,6.1,47.11797752808989,CHE,https://flixpatrol.com/title/rising-high,EUR,2020,4
453,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,CHE,https://flixpatrol.com/title/too-hot-to-handle,EUR,2020,4
454,Movie,The Meg,USA,Horror,False,6.7,46.0,CHE,https://flixpatrol.com/title/the-meg,EUR,2018,8
455,TV Show,Money Heist,Spain,Action,True,8.4,93.0,CHE,https://flixpatrol.com/title/money-heist,EUR,2017,5
456,Documentary,Money Heist: The Phenomenon,Spain,Documentary,True,7.8,75.38461538461539,CHE,https://flixpatrol.com/title/money-heist-the-phenomenon,EUR,2020,4
458,Movie,The Platform,Spain,Science Fiction,True,7.3,30.72,CHE,https://flixpatrol.com/title/the-platform,EUR,2020,3
459,TV Show,Unorthodox,Germany,Drama,True,7.5,95.0,CHE,https://flixpatrol.com/title/unorthodox,EUR,2020,3
461,TV Show,Elite,Spain,Crime,True,7.6,97.0,CHE,https://flixpatrol.com/title/elite,EUR,2018,10
462,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,CHL,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
463,TV Show,Grey's Anatomy,USA,Drama,False,7.6,66.88888888888889,CHL,https://flixpatrol.com/title/greys-anatomy,AME,2005,3
465,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CHL,https://flixpatrol.com/title/cobra-kai,AME,2018,5
466,Movie,The Sleepover,USA,Comedy,True,5.5,80.0,CHL,https://flixpatrol.com/title/the-sleepover,AME,2020,8
467,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CHL,https://flixpatrol.com/title/lucifer,AME,2016,1
468,Movie,Project Power,USA,Action,True,6.1,63.0,CHL,https://flixpatrol.com/title/project-power,AME,2020,8
470,Movie,Wonder,USA,Drama,False,8.0,93.0,CHL,https://flixpatrol.com/title/wonder,AME,2017,11
471,TV Show,The Seven Deadly Sins,Japan,Animation,True,8.2,71.72121212121212,CHL,https://flixpatrol.com/title/the-seven-deadly-sins,AME,2014,10
473,TV Show,Locked Up,Spain,Drama,True,8.3,100.0,CHL,https://flixpatrol.com/title/locked-up,AME,2015,4
474,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,CHL,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
475,TV Show,Dark Desire,Mexico,Drama,True,7.5,50.52054794520548,CHL,https://flixpatrol.com/title/dark-desire,AME,2020,7
476,Movie,MILF,France,Comedy,False,6.1,14.0,CHL,https://flixpatrol.com/title/milf-2018,AME,2018,5
478,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,CHL,https://flixpatrol.com/title/the-old-guard,AME,2020,7
480,Movie,American Assassin,USA,Action,False,7.0,35.0,CHL,https://flixpatrol.com/title/american-assassin,AME,2017,9
481,TV Show,Dark,Germany,Mystery,True,8.7,94.0,CHL,https://flixpatrol.com/title/dark-2017,AME,2017,12
482,Movie,Baby Driver,USA,Action,False,7.8,92.0,CHL,https://flixpatrol.com/title/baby-driver,AME,2017,6
484,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,CHL,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
486,Movie,365 Days,Poland,Romance,False,3.5,0.0,CHL,https://flixpatrol.com/title/365-days,AME,2020,6
489,TV Show,13 Reasons Why,USA,Drama,True,8.4,39.0,CHL,https://flixpatrol.com/title/13-reasons-why,AME,2017,3
490,Movie,Grown Ups,USA,Comedy,False,6.0,10.0,CHL,https://flixpatrol.com/title/grown-ups,AME,2010,6
491,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,CHL,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
492,Movie,Mujeres arriba,Chile,Comedy,False,6.1,47.11797752808989,CHL,https://flixpatrol.com/title/mujeres-arriba,AME,2020,2
493,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,CHL,https://flixpatrol.com/title/control-z,AME,2020,5
494,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,CHL,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
495,Documentary TV,The Last Dance,USA,Documentary,True,9.4,97.0,CHL,https://flixpatrol.com/title/the-last-dance,AME,2020,4
497,TV Show,Valeria,Spain,Drama,True,5.8,26.210526315789473,CHL,https://flixpatrol.com/title/valeria,AME,2020,5
498,Movie,Space Jam,USA,Comedy,False,6.3,38.0,CHL,https://flixpatrol.com/title/space-jam,AME,1996,11
499,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,False,8.6,0.0,CHL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,AME,2012,5
500,Movie,Extraction,USA,Action,True,7.0,68.0,CHL,https://flixpatrol.com/title/extraction-2020,AME,2020,4
501,TV Show,Never Have I Ever,USA,Comedy,True,7.8,98.0,CHL,https://flixpatrol.com/title/never-have-i-ever,AME,2020,4
503,TV Show,The House of Flowers,Mexico,Drama,True,8.0,83.65040650406505,CHL,https://flixpatrol.com/title/the-house-of-flowers,AME,2018,8
504,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,COL,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
505,TV Show,Pasión de gavilanes,Colombia,Drama,False,8.2,71.72121212121212,COL,https://flixpatrol.com/title/the-elizondo-sisters-go-on-the-defense,AME,2003,7
506,Movie,Santana,South Africa,Action,False,3.9,1.125,COL,https://flixpatrol.com/title/santana,AME,2020,8
508,Movie,Escape Plan,USA,Action,False,6.8,49.0,COL,https://flixpatrol.com/title/escape-plan,AME,2013,11
510,Movie,Project Power,USA,Action,True,6.1,63.0,COL,https://flixpatrol.com/title/project-power,AME,2020,8
512,Movie,Wonder,USA,Drama,False,8.0,93.0,COL,https://flixpatrol.com/title/wonder,AME,2017,11
516,Movie,The Kissing Booth 2,United Kingdom,Romance,True,6.2,28.0,COL,https://flixpatrol.com/title/the-kissing-booth-2,AME,2020,7
518,Movie,MILF,France,Comedy,False,6.1,14.0,COL,https://flixpatrol.com/title/milf-2018,AME,2018,5
519,TV Show,Dark Desire,Mexico,Drama,True,7.5,50.52054794520548,COL,https://flixpatrol.com/title/dark-desire,AME,2020,7
520,Movie,The Old Guard,USA,Superhero,True,8.2,80.0,COL,https://flixpatrol.com/title/the-old-guard,AME,2020,7
522,Movie,American Assassin,USA,Action,False,7.0,35.0,COL,https://flixpatrol.com/title/american-assassin,AME,2017,9
524,Movie,Baby Driver,USA,Action,False,7.8,92.0,COL,https://flixpatrol.com/title/baby-driver,AME,2017,6
525,TV Show,Dark,Germany,Mystery,True,8.7,94.0,COL,https://flixpatrol.com/title/dark-2017,AME,2017,12
526,Movie,Feel the Beat,USA,Comedy,True,6.4,46.0,COL,https://flixpatrol.com/title/feel-the-beat-2020,AME,2020,6
528,Movie,365 Days,Poland,Romance,False,3.5,0.0,COL,https://flixpatrol.com/title/365-days,AME,2020,6
529,TV Show,"Pablo Escobar, The Drug Lord",Colombia,Crime,False,8.6,0.0,COL,https://flixpatrol.com/title/pablo-escobar-the-drug-lord,AME,2012,5
532,Movie,Grown Ups,USA,Comedy,False,6.0,10.0,COL,https://flixpatrol.com/title/grown-ups,AME,2010,6
533,Documentary TV,Jeffrey Epstein: Filthy Rich,USA,Documentary,True,7.2,79.0,COL,https://flixpatrol.com/title/jeffrey-epstein-filthy-rich,AME,2020,5
534,Movie,Going in Style,USA,Comedy,False,6.8,49.0,COL,https://flixpatrol.com/title/going-in-style,AME,2017,4
535,TV Show,Control Z,Mexico,Drama,True,7.0,67.0,COL,https://flixpatrol.com/title/control-z,AME,2020,5
537,TV Show,The Unremarkable Juanquini,Colombia,Comedy,True,6.1,47.11797752808989,COL,https://flixpatrol.com/title/the-unremarkable-juanquini,AME,2020,5
538,Movie,The Wrong Missy,USA,Comedy,True,5.6,25.0,COL,https://flixpatrol.com/title/the-wrong-missy,AME,2020,5
540,Movie,Death Can Wait,Colombia,Comedy,False,6.1,47.11797752808989,COL,https://flixpatrol.com/title/death-can-wait,AME,2020,1
542,Movie,Extraction,USA,Action,True,7.0,68.0,COL,https://flixpatrol.com/title/extraction-2020,AME,2020,4
543,Documentary TV,Matchday: Inside FC Barcelona,Spain,Documentary,False,8.6,0.0,COL,https://flixpatrol.com/title/matchday-inside-fc-barcelona,AME,2019,11
544,Movie,Focus,USA,Crime,False,6.6,56.0,COL,https://flixpatrol.com/title/focus,AME,2015,2
545,TV Show,Too Hot to Handle,USA,Reality-Show,True,4.2,37.0,COL,https://flixpatrol.com/title/too-hot-to-handle,AME,2020,4
547,TV Show,The End of Paradise,USA,Crime,False,5.7,44.114285714285714,COL,https://flixpatrol.com/title/the-end-of-paradise,AME,2019,8
548,Movie,Sniper: Ultimate Kill,USA,Action,False,5.6,24.184782608695652,COL,https://flixpatrol.com/title/sniper-ultimate-kill,AME,2017,10
549,TV Show,Money Heist,Spain,Action,True,8.4,93.0,COL,https://flixpatrol.com/title/money-heist,AME,2017,5
550,Documentary,Money Heist: The Phenomenon,Spain,Documentary,True,7.8,75.38461538461539,COL,https://flixpatrol.com/title/money-heist-the-phenomenon,AME,2020,4
552,Movie,The Emoji Movie,USA,Animated,False,1.4,8.0,CRI,https://flixpatrol.com/title/the-emoji-movie,AME,2017,7
553,TV Show,Grey's Anatomy,USA,Drama,False,7.6,66.88888888888889,CRI,https://flixpatrol.com/title/greys-anatomy,AME,2005,3
555,TV Show,Cobra Kai,USA,Action,False,8.8,94.0,CRI,https://flixpatrol.com/title/cobra-kai,AME,2018,5
556,Movie,Escape Plan,USA,Action,False,6.8,49.0,CRI,https://flixpatrol.com/title/escape-plan,AME,2013,11
557,TV Show,Lucifer,USA,Superhero,True,8.3,87.0,CRI,https://flixpatrol.com/title/lucifer,AME,2016,1
558,Movie,Project Power,USA,Action,True,6.1,63.0,CRI,https://flixpatrol.com/title/project-power,AME,2020,8
